#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 3  10.07 -1.71  0.69173 -0.331 3.767  4.625 13.60  0.038 0.88 18.804 19.444 19.600 19.009 18.619 18.243 17.774 17.397 17.341  0.692 
 3  10.07 -1.71  0.91654  0.191 3.814  4.344 14.40  0.038 0.86 18.691 19.010 19.237 18.846 18.564 18.285 17.956 17.687 17.667  0.787 
 3  10.07 -1.71  0.77050  0.077 3.806  4.419 15.40  0.038 1.00 19.233 19.568 19.809 19.397 19.100 18.808 18.460 18.175 18.153  0.770 
 3  10.07 -1.69  0.34675 -1.502 3.646  5.010 10.50  0.038 0.00 19.026 21.262 20.657 19.589 18.920 18.340 17.587 17.035 16.892  0.347 
 3  10.07 -1.69  0.60742 -0.689 3.723  4.748 12.30  0.038 0.00 18.792 19.769 19.762 19.034 18.584 18.161 17.622 17.200 17.124  0.607 
 3  10.07 -1.69  0.73511 -0.126 3.789  4.532 13.90  0.038 0.00 18.984 19.381 19.624 19.160 18.833 18.513 18.127 17.810 17.780  0.735 
 3  10.07 -1.69  0.75960  0.008 3.801  4.460 14.50  0.038 0.00 19.249 19.595 19.843 19.416 19.110 18.810 18.450 18.154 18.131  0.760 
 3  10.07 -1.67  0.71484 -0.224 3.779  4.576 13.60  0.038 0.00 18.930 19.377 19.609 19.111 18.766 18.430 18.021 17.686 17.650  0.715 
 3  10.07 -1.67  0.74655 -0.066 3.794  4.500 14.10  0.038 0.00 19.034 19.407 19.653 19.205 18.888 18.577 18.203 17.895 17.868  0.747 
 3  10.07 -1.67  0.69213 -0.328 3.767  4.620 14.30  0.038 0.97 19.260 19.832 20.015 19.453 19.077 18.715 18.267 17.906 17.858  0.692 
 3  10.07 -1.67  0.79778  0.256 3.817  4.299 14.30  0.038 0.00 18.430 18.743 18.959 18.578 18.303 18.031 17.710 17.450 17.431  0.798 
 3  10.07 -1.63  0.81129  0.331 3.821  4.247 10.60  0.038 0.00 14.543 14.851 15.055 14.685 14.417 14.152 13.841 13.590 13.572  0.811 
 3  10.07 -1.61  0.84563  1.174 3.727  3.045 13.90  0.038 0.00 15.734 16.619 16.639 15.974 15.545 15.131 14.584 14.139 14.083  0.846 
 3  10.07 -1.59  0.85101  1.747 3.742  2.536 12.10  0.038 0.86 12.490 13.258 13.276 12.688 12.292 11.907 11.403 10.996 10.949  0.851 
 3  10.07 -1.59  0.76382 -0.007 3.799  4.469 14.40  0.038 0.00 19.189 19.547 19.789 19.353 19.043 18.740 18.376 18.077 18.053  0.764 
 3  10.07 -1.57  0.75784 -0.046 3.795  4.490 13.70  0.038 0.00 18.585 18.961 19.199 18.751 18.435 18.126 17.754 17.449 17.423  0.758 
 3  10.07 -1.53  0.73802 -0.153 3.784  4.542 13.60  0.038 0.92 18.277 18.778 18.978 18.455 18.101 17.759 17.338 16.996 16.956  0.738 
 3  10.07 -1.53  0.79857  0.182 3.812  4.353 14.70  0.038 0.98 18.386 18.721 18.946 18.539 18.248 17.962 17.623 17.347 17.326  0.799 
 3  10.07 -1.51  0.56556 -0.868 3.695  4.786 12.50  0.038 0.00 19.440 20.859 20.613 19.757 19.244 18.776 18.158 17.674 17.581  0.566 
 3  10.07 -1.51  0.69026 -0.367 3.760  4.630 13.10  0.038 0.00 18.787 19.389 19.550 18.974 18.596 18.233 17.783 17.419 17.372  0.690 
 3  10.07 -1.51  0.69324 -0.354 3.761  4.625 13.40  0.038 0.00 19.056 19.645 19.811 19.241 18.866 18.505 18.058 17.697 17.651  0.693 
 3  10.07 -1.51  0.85375  1.763 3.707  2.379 13.90  0.038 0.00 14.262 15.453 15.315 14.546 14.074 13.626 13.021 12.525 12.462  0.854 
 3  10.07 -1.47  0.70490 -0.311 3.766  4.607 12.90  0.038 0.00 18.447 19.003 19.180 18.627 18.259 17.907 17.470 17.117 17.073  0.705 
 3  10.07 -1.47  0.63553 -0.597 3.730  4.705 13.10  0.038 0.00 19.363 20.291 20.293 19.586 19.150 18.742 18.220 17.805 17.738  0.636 
 3  10.07 -1.47  0.95636  1.621 3.711  2.539 13.70  0.038 0.89 14.417 15.550 15.439 14.688 14.226 13.787 13.195 12.710 12.648  0.854 
 3  10.07 -1.47  0.96553  1.122 3.727  3.099 14.10  0.038 0.88 16.065 16.978 16.977 16.299 15.869 15.456 14.910 14.465 14.409  0.852 
 3  10.07 -1.41  0.54346 -0.964 3.681  4.806 12.40  0.038 0.00 19.579 21.270 20.879 19.960 19.405 18.910 18.244 17.720 17.620  0.543 
 3  10.07 -1.39  0.56876 -0.867 3.692  4.776 12.20  0.038 0.00 19.138 20.639 20.341 19.469 18.946 18.474 17.843 17.346 17.255  0.569 
 3  10.07 -1.35  0.59523 -0.771 3.704  4.746 11.90  0.038 0.00 18.598 19.920 19.708 18.883 18.391 17.941 17.345 16.872 16.790  0.595 
 3  10.07 -1.33  0.63846 -0.599 3.727  4.698 12.10  0.038 0.00 18.367 19.358 19.316 18.590 18.148 17.738 17.208 16.786 16.719  0.638 
 3  10.07 -1.33  0.97821  0.773 3.738  3.493 12.80  0.038 0.87 15.637 16.459 16.490 15.846 15.435 15.043 14.530 14.113 14.062  0.848 
 3  10.07 -1.33  0.78377  0.073 3.801  4.409 14.60  0.038 0.00 19.187 19.556 19.770 19.335 19.029 18.733 18.378 18.088 18.065  0.784 
 3  10.07 -1.31  0.40221 -1.413 3.638  4.954 11.90  0.038 0.86 19.618 22.126 21.395 20.267 19.546 18.940 18.145 17.557 17.411  0.402 
 3  10.07 -1.29  0.67648 -0.444 3.748  4.649 13.50  0.038 0.00 19.379 20.132 20.206 19.567 19.165 18.788 18.309 17.925 17.872  0.676 
 3  10.07 -1.29  0.72916 -0.211 3.775  4.558 14.00  0.038 0.00 19.297 19.800 19.985 19.459 19.107 18.771 18.358 18.021 17.984  0.729 
 3  10.07 -1.29  0.96741 -0.013 3.793  4.456 14.20  0.038 0.79 19.002 19.409 19.615 19.153 18.834 18.526 18.155 17.851 17.824  0.768 
 3  10.07 -1.21  0.62989 -0.652 3.717  4.703 12.80  0.038 0.00 19.200 20.365 20.223 19.446 18.981 18.556 17.994 17.546 17.475  0.630 
 3  10.07 -1.13  0.73212 -0.240 3.767  4.558 12.60  0.038 0.00 17.970 18.563 18.696 18.130 17.764 17.418 16.988 16.639 16.599  0.732 
 3  10.07 -1.11  0.65722 -0.562 3.726  4.670 13.60  0.038 0.85 19.396 20.628 20.459 19.667 19.187 18.752 18.167 17.694 17.620  0.657 
 3  10.07 -1.09  0.69158 -0.426 3.744  4.627 12.30  0.038 0.76 17.905 18.890 18.852 18.142 17.697 17.289 16.748 16.308 16.241  0.692 
 3  10.07 -1.09  0.87068  1.745 3.728  2.489 14.50  0.038 0.00 14.907 15.931 15.817 15.116 14.686 14.280 13.740 13.303 13.251  0.871 
 3  10.07 -1.03  0.92227  0.528 3.774  3.885 11.60  0.038 0.93 15.012 15.590 15.711 15.190 14.842 14.511 14.094 13.758 13.723  0.858 
 3  10.07 -1.01  0.53987 -1.025 3.664  4.796 10.90  0.038 0.00 18.233 20.324 19.717 18.717 18.096 17.569 16.838 16.250 16.149  0.540 
 3  10.07 -0.93  0.78022 -0.074 3.778  4.462 14.30  0.038 0.00 19.255 19.792 19.927 19.393 19.046 18.719 18.316 17.988 17.955  0.780 
 3  10.07 -0.93  0.87134  0.606 3.731  3.642 16.30  0.038 0.72 19.505 20.524 20.434 19.714 19.281 18.880 18.346 17.912 17.858  0.871 
 3  10.07 -0.81  0.73423 -0.316 3.749  4.564 11.50  0.038 0.00 17.060 17.893 17.885 17.222 16.821 16.453 15.981 15.599 15.553  0.734 
 3  10.07 -0.79  0.26874 -1.807 3.606  5.046  9.50  0.038 0.00 18.788 21.853 20.911 19.639 18.798 18.106 17.228 16.625 16.463  0.269 
 3  10.07 -0.79  1.02498 -0.150 3.767  4.490 12.40  0.038 0.75 17.546 18.207 18.275 17.685 17.317 16.976 16.547 16.200 16.162  0.774 
 3  10.07 -0.67  0.76986 -0.201 3.757  4.501 12.30  0.038 0.76 17.385 18.302 18.256 17.578 17.158 16.778 16.272 15.853 15.799  0.770 
 3  10.07 -0.61  0.84821  0.109 3.781  4.328 13.90  0.038 0.88 18.071 18.747 18.782 18.198 17.834 17.501 17.078 16.735 16.698  0.848 
 3  10.07 -0.59  0.87400  0.221 3.784  4.242 14.40  0.038 0.00 18.617 19.175 19.251 18.722 18.386 18.076 17.693 17.386 17.356  0.874 
 3  10.07 -0.51  0.77834 -0.268 3.745  4.522 13.40  0.038 0.00 18.840 19.810 19.702 18.997 18.583 18.213 17.728 17.336 17.291  0.778 
 3  10.07 -0.47  0.86911  0.099 3.777  4.330 14.90  0.038 0.00 19.421 20.057 20.096 19.526 19.174 18.854 18.454 18.132 18.101  0.869 
 3  10.07 -0.43  0.78830 -0.263 3.743  4.517 14.20  0.038 0.00 19.627 20.644 20.503 19.785 19.366 18.995 18.507 18.112 18.067  0.788 
 3  10.07 -0.29  0.89720  0.114 3.768  4.294 13.30  0.038 0.82 17.567 18.462 18.366 17.702 17.306 16.955 16.494 16.119 16.078  0.897 
 3  10.07 -0.05  0.87047 -0.154 3.740  4.436 15.10  0.038 0.98 19.587 20.840 20.534 19.748 19.303 18.927 18.419 18.013 17.968  0.870 
 3  10.11 -3.13  0.53456 -0.960 3.689  4.828 11.60  0.038 0.00 18.770 20.086 19.972 19.123 18.593 18.095 17.480 17.034 16.915  0.535 
 3  10.11 -3.13  0.49872 -1.090 3.674  4.869 11.90  0.038 0.00 19.394 20.941 20.717 19.796 19.229 18.702 18.051 17.588 17.454  0.499 
 3  10.11 -3.03  0.76664  0.212 3.820  4.337 14.30  0.038 0.00 18.540 18.828 19.080 18.713 18.442 18.170 17.849 17.587 17.569  0.767 
 3  10.11 -3.01  0.51992 -1.013 3.683  4.845 12.10  0.038 0.00 19.403 20.815 20.655 19.776 19.231 18.721 18.091 17.638 17.513  0.520 
 3  10.11 -2.97  0.69878 -0.227 3.782  4.585 11.80  0.038 0.00 17.139 17.526 17.814 17.346 17.009 16.674 16.265 15.931 15.896  0.699 
 3  10.11 -2.81  0.58750 -0.733 3.723  4.776 12.00  0.038 0.00 18.603 19.460 19.561 18.872 18.419 17.985 17.449 17.040 16.954  0.587 
 3  10.11 -2.75  0.71023 -0.167 3.789  4.557 14.10  0.038 0.83 19.030 19.482 19.742 19.247 18.894 18.543 18.113 17.766 17.718  0.710 
 3  10.11 -2.61  0.81371 -0.117 3.794  4.532 14.30  0.038 0.88 19.257 19.675 19.981 19.552 19.238 18.923 18.542 18.227 18.198  0.719 
 3  10.11 -2.57  0.28935 -1.646 3.637  5.040 10.30  0.038 0.00 19.184 21.424 20.875 19.775 19.095 18.488 17.726 17.216 17.054  0.289 
 3  10.11 -2.57  0.78693  0.412 3.830  4.186 11.90  0.038 0.86 15.456 15.761 15.984 15.621 15.354 15.083 14.761 14.500 14.478  0.787 
 3  10.11 -2.57  0.95092  0.342 3.828  4.245 14.70  0.038 0.82 18.614 18.895 19.122 18.775 18.520 18.261 17.959 17.715 17.699  0.781 
 3  10.11 -2.55  0.73427 -0.027 3.802  4.486 14.40  0.038 0.00 19.238 19.555 19.845 19.431 19.129 18.825 18.462 18.162 18.137  0.734 
 3  10.11 -2.53  0.58936 -0.725 3.724  4.775 12.00  0.038 0.78 18.275 19.276 19.321 18.583 18.100 17.639 17.066 16.639 16.536  0.589 
 3  10.11 -2.53  0.65083 -0.455 3.757  4.681 12.60  0.038 0.00 18.506 19.041 19.281 18.731 18.349 17.974 17.512 17.143 17.088  0.651 
 3  10.11 -2.51  0.68530 -0.294 3.775  4.615 14.30  0.038 0.84 19.500 20.026 20.269 19.729 19.351 18.978 18.517 18.149 18.092  0.685 
 3  10.11 -2.43  0.61482 -0.613 3.739  4.742 12.70  0.038 0.00 19.002 19.700 19.868 19.245 18.827 18.422 17.921 17.530 17.460  0.615 
 3  10.11 -2.43  0.70178 -0.212 3.784  4.578 12.90  0.038 0.00 18.200 18.583 18.869 18.404 18.070 17.737 17.333 17.002 16.968  0.702 
 3  10.11 -2.43  0.71362 -0.149 3.791  4.548 13.90  0.038 0.85 18.750 19.189 19.450 18.962 18.614 18.269 17.846 17.503 17.459  0.714 
 3  10.11 -2.41  0.34318 -1.507 3.646  5.009 10.80  0.038 0.00 19.338 21.434 20.943 19.881 19.228 18.640 17.903 17.400 17.242  0.343 
 3  10.11 -2.35  0.72332 -0.092 3.796  4.520 12.20  0.038 0.00 17.201 17.540 17.826 17.395 17.081 16.769 16.392 16.082 16.055  0.723 
 3  10.11 -2.35  0.76843  0.228 3.821  4.326 15.40  0.038 1.00 18.857 19.146 19.392 19.025 18.756 18.486 18.167 17.908 17.891  0.768 
 3  10.11 -2.35  0.80846  1.353 3.729  2.854 17.10  0.038 0.74 18.477 19.254 19.346 18.735 18.313 17.897 17.350 16.903 16.846  0.808 
 3  10.11 -2.33  0.47016 -1.176 3.667  4.902 11.40  0.038 0.00 19.109 20.822 20.505 19.545 18.957 18.418 17.742 17.260 17.123  0.470 
 3  10.11 -2.33  0.78244  0.360 3.828  4.231 14.60  0.038 0.78 18.368 18.686 18.900 18.532 18.263 17.990 17.665 17.403 17.378  0.782 
 3  10.11 -2.31  0.79864  0.603 3.816  3.947 14.00  0.038 0.00 17.261 17.583 17.784 17.417 17.146 16.872 16.543 16.281 16.260  0.799 
 3  10.11 -2.29  0.77462  0.281 3.824  4.290 12.70  0.038 0.00 16.767 17.052 17.286 16.929 16.667 16.403 16.094 15.843 15.827  0.775 
 3  10.11 -2.29  0.75611  0.121 3.814  4.398 14.40  0.038 0.00 18.867 19.168 19.427 19.043 18.761 18.479 18.146 17.872 17.852  0.756 
 3  10.11 -2.27  0.66172 -0.406 3.763  4.661 13.60  0.038 0.00 19.384 19.896 20.135 19.598 19.225 18.861 18.411 18.050 18.001  0.662 
 3  10.11 -2.25  0.41160 -1.346 3.656  4.966 11.30  0.038 0.00 19.434 21.380 20.946 19.928 19.304 18.740 18.028 17.527 17.379  0.412 
 3  10.11 -2.21  0.59581 -0.699 3.727  4.767 11.90  0.038 0.00 18.417 19.257 19.349 18.667 18.226 17.803 17.278 16.871 16.792  0.596 
 3  10.11 -2.21  0.76163  0.159 3.816  4.370 14.50  0.038 0.00 18.871 19.171 19.422 19.042 18.764 18.485 18.156 17.887 17.868  0.762 
 3  10.11 -2.19  0.95835 -0.304 3.774  4.617 13.40  0.038 0.71 18.929 19.370 19.633 19.133 18.779 18.432 18.007 17.660 17.620  0.684 
 3  10.11 -2.17  0.28308 -1.664 3.636  5.044 11.10  0.038 0.95 19.324 21.658 21.050 19.938 19.243 18.633 17.858 17.325 17.163  0.283 
 3  10.11 -2.11  0.44000 -1.265 3.661  4.935 11.70  0.038 0.72 19.196 21.180 20.723 19.700 19.070 18.506 17.786 17.274 17.128  0.440 
 3  10.11 -2.11  0.79753  0.524 3.820  4.043 13.20  0.038 0.87 16.500 16.826 17.035 16.658 16.381 16.103 15.770 15.502 15.479  0.798 
 3  10.11 -2.11  0.80197  0.611 3.808  3.909 15.90  0.038 0.00 19.143 19.487 19.689 19.301 19.016 18.729 18.382 18.104 18.081  0.802 
 3  10.11 -2.07  0.15718 -2.250 3.592  5.201  9.60  0.038 0.88 19.424 22.901 21.802 20.397 19.497 18.758 17.824 17.259 17.091  0.157 
 3  10.11 -2.07  0.67831 -0.341 3.768  4.630 12.80  0.038 0.00 18.423 18.905 19.148 18.627 18.264 17.910 17.474 17.121 17.077  0.678 
 3  10.11 -2.07  0.59861 -0.693 3.727  4.762 13.10  0.038 0.97 18.952 19.889 19.929 19.212 18.757 18.324 17.783 17.366 17.282  0.599 
 3  10.11 -2.05  0.69434 -0.266 3.777  4.598 11.80  0.038 0.00 17.234 17.664 17.924 17.432 17.084 16.743 16.325 15.984 15.946  0.694 
 3  10.11 -2.05  1.00056  0.021 3.804  4.451 13.70  0.038 0.75 18.417 18.741 19.007 18.596 18.296 17.998 17.642 17.349 17.326  0.745 
 3  10.11 -2.03  0.55790 -0.870 3.700  4.802 11.20  0.038 0.75 17.819 19.194 19.027 18.169 17.639 17.149 16.523 16.055 15.942  0.558 
 3  10.11 -1.97  0.30013 -1.615 3.639  5.032 10.60  0.038 0.89 18.763 21.100 20.480 19.374 18.680 18.075 17.300 16.758 16.597  0.300 
 3  10.11 -1.97  0.62309 -0.593 3.738  4.724 13.60  0.038 0.99 19.145 19.925 20.033 19.377 18.953 18.547 18.040 17.642 17.572  0.623 
 3  10.11 -1.93  0.53198 -0.969 3.688  4.831 11.50  0.038 0.00 18.693 20.145 19.920 19.043 18.511 18.021 17.392 16.917 16.808  0.532 
 3  10.11 -1.93  0.75143  0.049 3.805  4.430 12.10  0.038 0.84 16.511 16.907 17.144 16.694 16.373 16.056 15.670 15.355 15.321  0.751 
 3  10.11 -1.93  0.81003  0.788 3.747  3.494 14.40  0.038 0.00 17.199 17.841 17.985 17.419 17.028 16.644 16.150 15.747 15.699  0.810 
 3  10.11 -1.91  0.97602 -0.215 3.781  4.572 13.10  0.038 0.72 18.406 18.825 19.079 18.596 18.255 17.922 17.515 17.183 17.147  0.706 
 3  10.11 -1.91  0.79506  0.434 3.821  4.133 13.90  0.038 0.00 17.585 17.893 18.098 17.733 17.466 17.200 16.885 16.632 16.613  0.795 
 3  10.11 -1.89  0.22360 -1.869 3.624  5.097  9.80  0.038 0.76 18.808 21.550 20.774 19.564 18.785 18.127 17.284 16.718 16.546  0.224 
 3  10.11 -1.89  0.68739 -0.309 3.771  4.613 12.70  0.038 0.72 18.079 18.667 18.863 18.302 17.915 17.541 17.069 16.689 16.630  0.687 
 3  10.11 -1.89  0.75282  0.054 3.805  4.426 14.30  0.038 0.00 18.934 19.264 19.518 19.106 18.808 18.512 18.160 17.871 17.848  0.753 
 3  10.11 -1.85  0.68459 -0.325 3.769  4.619 13.60  0.038 0.00 19.183 19.683 19.907 19.379 19.016 18.664 18.230 17.879 17.835  0.685 
 3  10.11 -1.85  0.72397 -0.125 3.789  4.526 14.30  0.038 0.77 19.202 19.684 19.905 19.402 19.050 18.706 18.278 17.930 17.884  0.724 
 3  10.11 -1.83  0.82355 -0.345 3.766  4.627 12.20  0.038 0.83 17.206 18.134 18.462 17.978 17.629 17.286 16.858 16.506 16.462  0.681 
 3  10.11 -1.83  0.47059 -1.174 3.668  4.901 12.50  0.038 0.86 19.666 21.576 21.126 20.133 19.525 18.982 18.277 17.756 17.625  0.471 
 3  10.11 -1.83  0.57849 -0.787 3.711  4.779 12.80  0.038 0.81 19.175 20.453 20.317 19.496 18.988 18.518 17.912 17.448 17.348  0.578 
 3  10.11 -1.81  0.68897 -0.307 3.770  4.611 13.60  0.038 0.00 19.138 19.628 19.853 19.330 18.971 18.622 18.192 17.843 17.801  0.689 
 3  10.11 -1.81  0.85247  0.338 3.820  4.221 15.20  0.038 0.93 19.122 19.431 19.642 19.272 19.002 18.734 18.417 18.162 18.143  0.789 
 3  10.11 -1.79  0.85631  0.221 3.815  4.311 12.80  0.038 0.91 17.015 17.332 17.558 17.172 16.892 16.615 16.286 16.019 16.000  0.776 
 3  10.11 -1.79  0.54706 -0.915 3.694  4.813 12.90  0.038 0.85 19.499 21.022 20.756 19.865 19.322 18.827 18.183 17.693 17.583  0.547 
 3  10.11 -1.79  0.67124 -0.391 3.761  4.644 13.00  0.038 0.00 18.747 19.314 19.507 18.946 18.568 18.204 17.753 17.391 17.341  0.671 
 3  10.11 -1.75  0.71384 -0.188 3.782  4.556 14.40  0.038 0.79 19.421 19.954 20.154 19.622 19.257 18.902 18.459 18.099 18.049  0.714 
 3  10.11 -1.71  0.58800 -0.753 3.715  4.766 12.90  0.038 0.00 19.552 20.640 20.578 19.815 19.347 18.910 18.350 17.913 17.831  0.588 
 3  10.11 -1.71  0.65993 -0.447 3.753  4.664 13.40  0.038 0.77 19.043 19.818 19.922 19.278 18.857 18.456 17.944 17.536 17.466  0.660 
 3  10.11 -1.71  0.76442  0.117 3.807  4.378 14.30  0.038 0.00 18.778 19.111 19.347 18.939 18.645 18.355 18.009 17.727 17.705  0.764 
 3  10.11 -1.69  0.79177  0.346 3.817  4.203 13.70  0.038 0.00 17.605 17.925 18.131 17.752 17.477 17.205 16.882 16.622 16.603  0.792 
 3  10.11 -1.69  0.72607 -0.126 3.788  4.523 14.00  0.038 0.76 18.911 19.411 19.617 19.106 18.752 18.407 17.977 17.626 17.581  0.726 
 3  10.11 -1.67  0.74913  0.007 3.799  4.449 13.70  0.038 0.90 18.073 18.486 18.715 18.247 17.919 17.598 17.208 16.888 16.856  0.749 
 3  10.11 -1.63  0.55342 -0.895 3.695  4.803 12.70  0.038 0.85 19.256 20.803 20.512 19.620 19.078 18.586 17.939 17.441 17.336  0.553 
 3  10.11 -1.63  0.73041 -0.117 3.788  4.517 13.40  0.038 0.00 18.463 18.868 19.105 18.637 18.309 17.988 17.600 17.282 17.251  0.730 
 3  10.11 -1.61  0.68240 -0.357 3.762  4.624 13.40  0.038 0.92 18.572 19.246 19.380 18.775 18.380 18.002 17.529 17.150 17.094  0.682 
 3  10.11 -1.61  0.82458  1.024 3.730  3.196 14.40  0.038 0.93 16.496 17.289 17.352 16.723 16.311 15.912 15.389 14.961 14.908  0.825 
 3  10.11 -1.59  0.77517  0.129 3.807  4.372 12.70  0.038 0.00 17.148 17.487 17.715 17.304 17.010 16.721 16.377 16.095 16.073  0.775 
 3  10.11 -1.59  0.76181  0.043 3.801  4.428 13.20  0.038 0.76 17.714 18.144 18.355 17.890 17.562 17.242 16.847 16.523 16.486  0.762 
 3  10.11 -1.55  0.75278 -0.025 3.795  4.467 12.80  0.038 0.00 17.633 18.009 18.244 17.798 17.482 17.174 16.803 16.499 16.473  0.753 
 3  10.11 -1.55  0.83326  1.735 3.742  2.539 14.50  0.038 0.00 14.933 15.709 15.720 15.129 14.733 14.348 13.844 13.437 13.390  0.833 
 3  10.11 -1.55  0.74538 -0.065 3.792  4.489 14.80  0.038 0.97 19.119 19.534 19.763 19.289 18.959 18.638 18.248 17.928 17.897  0.745 
 3  10.11 -1.53  0.74444 -0.076 3.791  4.495 10.60  0.038 0.00 15.560 15.959 16.190 15.728 15.404 15.089 14.707 14.395 14.366  0.744 
 3  10.11 -1.51  0.61169 -0.676 3.721  4.728 12.20  0.038 0.00 18.659 19.703 19.649 18.902 18.447 18.023 17.476 17.044 16.969  0.612 
 3  10.11 -1.51  0.57567 -0.820 3.702  4.771 12.80  0.038 0.00 19.621 20.940 20.744 19.914 19.418 18.961 18.361 17.891 17.803  0.576 
 3  10.11 -1.51  0.70064 -0.293 3.768  4.595 13.90  0.038 0.00 19.403 19.937 20.126 19.583 19.220 18.870 18.438 18.087 18.045  0.701 
 3  10.11 -1.51  0.74838 -0.061 3.792  4.486 14.00  0.038 0.00 18.921 19.316 19.547 19.087 18.765 18.452 18.073 17.763 17.735  0.748 
 3  10.11 -1.47  0.60316 -0.715 3.714  4.737 12.10  0.038 0.00 18.658 19.801 19.693 18.917 18.448 18.014 17.449 17.004 16.925  0.603 
 3  10.11 -1.43  0.60288 -0.721 3.713  4.736 10.70  0.038 0.00 17.271 18.447 18.319 17.534 17.062 16.625 16.055 15.604 15.526  0.603 
 3  10.11 -1.43  0.86344  0.431 3.810  4.105 15.00  0.038 0.94 18.691 19.043 19.228 18.829 18.545 18.265 17.930 17.661 17.639  0.815 
 3  10.11 -1.41  0.64645 -0.541 3.736  4.681 12.50  0.038 0.00 18.623 19.489 19.517 18.834 18.410 18.013 17.505 17.101 17.039  0.646 
 3  10.11 -1.41  0.68376 -0.382 3.756  4.626 13.80  0.038 0.00 19.524 20.172 20.304 19.709 19.323 18.957 18.499 18.130 18.081  0.684 
 3  10.11 -1.39  0.77402  0.082 3.801  4.395 11.50  0.038 0.00 16.065 16.430 16.649 16.216 15.911 15.614 15.258 14.967 14.944  0.774 
 3  10.11 -1.39  0.45969 -1.240 3.653  4.899 11.80  0.038 0.00 19.670 21.848 21.241 20.202 19.553 18.995 18.249 17.676 17.551  0.460 
 3  10.11 -1.39  0.74074 -0.116 3.785  4.510 14.40  0.038 0.87 19.126 19.670 19.839 19.303 18.944 18.599 18.171 17.822 17.779  0.741 
 3  10.11 -1.35  0.30363 -1.658 3.625  5.025 10.30  0.038 0.90 18.564 21.258 20.468 19.286 18.521 17.884 17.060 16.472 16.311  0.304 
 3  10.11 -1.31  0.48282 -1.177 3.656  4.868 10.40  0.038 0.82 17.630 19.884 19.246 18.189 17.524 16.956 16.197 15.617 15.489  0.483 
 3  10.11 -1.29  0.61283 -0.693 3.713  4.718 12.40  0.038 0.00 18.903 20.101 19.949 19.161 18.689 18.256 17.686 17.232 17.157  0.613 
 3  10.11 -1.29  0.74768 -0.071 3.787  4.478 13.50  0.038 0.00 18.448 18.887 19.086 18.603 18.273 17.955 17.569 17.254 17.224  0.748 
 3  10.11 -1.29  0.93616  2.587 3.660  1.358 13.70  0.038 0.89 12.004 14.266 13.581 12.491 11.894 11.351 10.587  9.954  9.876  0.833 
 3  10.11 -1.27  0.67562 -0.427 3.749  4.637 13.60  0.038 0.85 19.094 20.003 20.008 19.319 18.886 18.484 17.960 17.536 17.471  0.676 
 3  10.11 -1.25  0.66997 -0.457 3.745  4.646 11.90  0.038 0.00 17.812 18.609 18.657 18.003 17.595 17.213 16.727 16.336 16.282  0.670 
 3  10.11 -1.25  0.73560 -0.147 3.779  4.516 13.40  0.038 0.00 18.539 19.023 19.208 18.696 18.352 18.023 17.620 17.291 17.257  0.736 
 3  10.11 -1.25  0.83124  1.028 3.724  3.170 16.30  0.038 0.77 18.472 19.474 19.417 18.704 18.266 17.851 17.299 16.849 16.792  0.831 
 3  10.11 -1.21  0.72705 -0.204 3.773  4.541  9.90  0.038 0.98 14.498 15.057 15.211 14.660 14.299 13.956 13.531 13.186 13.147  0.727 
 3  10.11 -1.21  0.80558  0.291 3.804  4.214 11.90  0.038 0.00 15.942 16.320 16.502 16.075 15.777 15.488 15.141 14.861 14.838  0.806 
 3  10.11 -1.19  0.77867  0.079 3.795  4.378 13.00  0.038 0.89 17.253 17.734 17.902 17.404 17.068 16.746 16.351 16.029 15.996  0.779 
 3  10.11 -1.17  0.62518 -0.665 3.714  4.700 13.00  0.038 0.00 19.431 20.653 20.479 19.686 19.214 18.784 18.213 17.755 17.683  0.625 
 3  10.11 -1.13  0.83757  0.730 3.729  3.494 12.00  0.038 0.99 14.474 15.236 15.275 14.662 14.270 13.897 13.408 13.008 12.961  0.838 
 3  10.11 -1.13  1.03592  0.269 3.801  4.226 13.20  0.038 0.78 17.297 17.688 17.866 17.428 17.124 16.831 16.478 16.193 16.169  0.809 
 3  10.11 -1.11  0.23532 -1.898 3.606  5.078 10.80  0.038 0.95 19.621 22.651 21.741 20.465 19.626 18.938 18.063 17.473 17.301  0.235 
 3  10.11 -1.11  0.60638 -0.754 3.699  4.717 12.60  0.038 0.00 19.255 20.708 20.408 19.553 19.048 18.594 17.978 17.483 17.403  0.606 
 3  10.11 -1.03  0.72854 -0.252 3.763  4.548 13.90  0.038 0.00 19.299 19.951 20.049 19.458 19.083 18.732 18.291 17.933 17.891  0.729 
 3  10.11 -0.97  0.66952 -0.524 3.727  4.642 12.10  0.038 0.00 18.180 19.255 19.140 18.392 17.948 17.543 17.009 16.579 16.519  0.670 
 3  10.11 -0.83  0.48200 -1.228 3.642  4.861 10.00  0.038 0.00 17.839 20.366 19.578 18.468 17.758 17.174 16.378 15.751 15.634  0.482 
 3  10.11 -0.77  0.76860 -0.138 3.766  4.473 13.60  0.038 0.00 18.714 19.385 19.446 18.853 18.484 18.142 17.712 17.364 17.326  0.769 
