#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 1   9.89 -0.57  0.78014 -0.327 3.741  4.568 10.70  0.038 0.00 16.286 17.289 17.170 16.455 16.033 15.657 15.162 14.761 14.714  0.780 
 1   9.89 -0.57  0.76273 -0.385 3.734  4.585 10.90  0.038 0.74 16.415 17.672 17.451 16.664 16.190 15.772 15.200 14.726 14.663  0.763 
 1   9.89 -0.57  0.91210  0.125 3.790  4.378 12.90  0.038 0.00 17.358 17.880 17.972 17.459 17.131 16.829 16.460 16.162 16.135  0.912 
 1   9.89 -0.53  0.91291  0.100 3.787  4.391 11.10  0.038 0.00 15.619 16.168 16.248 15.720 15.386 15.080 14.704 14.402 14.373  0.913 
 1   9.89 -0.51  0.89178  0.017 3.779  4.433  9.90  0.037 0.00 14.626 15.234 15.292 14.732 14.384 14.066 13.672 13.354 13.323  0.892 
 1   9.89 -0.51  0.95218  0.224 3.795  4.319 12.20  0.038 0.84 16.126 16.717 16.772 16.233 15.892 15.580 15.190 14.874 14.842  0.952 
 1   9.89 -0.49  0.22512 -2.030 3.578  5.078  7.10  0.027 0.00 16.945 20.672 19.481 18.063 17.119 16.269 15.292 14.714 14.519  0.225 
 1   9.89 -0.41  0.71792 -0.600 3.698  4.632 11.30  0.038 0.00 17.570 19.267 18.777 17.874 17.345 16.898 16.270 15.755 15.691  0.718 
 1   9.89 -0.39  0.59257 -1.013 3.644  4.746  9.10  0.036 0.74 16.065 18.821 17.916 16.764 16.016 15.404 14.571 13.919 13.807  0.593 
 1   9.89 -0.39  0.83581 -0.205 3.752  4.520 12.70  0.038 0.00 17.983 18.902 18.805 18.120 17.717 17.361 16.898 16.525 16.484  0.836 
 1   9.89 -0.37  0.70627 -0.656 3.688  4.641 12.00  0.038 0.74 18.142 20.182 19.558 18.576 17.975 17.473 16.766 16.188 16.105  0.706 
 1   9.89 -0.37  0.80794 -0.306 3.740  4.556 12.20  0.038 0.00 17.736 18.828 18.641 17.901 17.471 17.095 16.596 16.193 16.147  0.808 
 1   9.89 -0.35  0.78486 -0.396 3.726  4.580 12.80  0.038 0.89 18.103 19.573 19.205 18.359 17.863 17.440 16.853 16.370 16.311  0.785 
 1   9.89 -0.33  0.55301 -1.141 3.630  4.786  8.50  0.034 0.00 16.122 19.009 18.047 16.860 16.089 15.465 14.617 13.945 13.832  0.553 
 1   9.89 -0.33  0.63413 -0.900 3.655  4.708  9.20  0.036 0.00 16.219 18.683 17.852 16.776 16.100 15.558 14.785 14.147 14.058  0.634 
 1   9.89 -0.33  0.86831 -0.133 3.758  4.487 11.00  0.038 0.00 16.102 16.980 16.894 16.227 15.835 15.488 15.040 14.681 14.642  0.868 
 1   9.89 -0.33  1.01189  0.393 3.790  4.155 12.50  0.038 0.00 16.288 16.869 16.896 16.367 16.038 15.742 15.376 15.086 15.058  1.012 
 1   9.89 -0.33  0.86322 -0.149 3.756  4.493 13.00  0.038 0.87 17.769 18.831 18.663 17.937 17.509 17.134 16.634 16.226 16.179  0.863 
 1   9.89 -0.31  0.74752 -0.541 3.703  4.612 10.90  0.038 0.00 17.022 18.671 18.194 17.302 16.784 16.348 15.738 15.240 15.180  0.748 
 1   9.89 -0.31  1.15479  1.722 3.682  2.426 12.50  0.038 0.94 12.965 15.029 14.347 13.317 12.767 12.292 11.604 11.052 10.985  1.085 
 1   9.89 -0.31  1.03763  0.474 3.784  4.064 12.60  0.038 0.00 16.185 16.812 16.816 16.267 15.929 15.625 15.247 14.948 14.918  1.038 
 1   9.89 -0.27  0.56383 -1.126 3.629  4.777  9.90  0.037 0.96 16.813 19.782 18.791 17.587 16.801 16.159 15.297 14.620 14.505  0.564 
 1   9.89 -0.25  0.92695  0.003 3.768  4.419  8.10  0.032 0.00 12.864 13.649 13.592 12.962 12.589 12.260 11.841 11.506 11.471  0.927 
 1   9.89 -0.25  0.65527 -0.859 3.658  4.690 10.00  0.037 0.93 16.333 18.906 18.032 16.929 16.233 15.674 14.883 14.235 14.143  0.655 
 1   9.89 -0.25  1.04484  0.429 3.785  4.113 11.30  0.038 0.00 14.997 15.637 15.630 15.075 14.736 14.434 14.057 13.760 13.730  1.045 
 1   9.89 -0.25  1.01050  0.251 3.781  4.260 11.90  0.038 0.00 16.042 16.711 16.701 16.126 15.778 15.468 15.082 14.774 14.744  1.011 
 1   9.89 -0.23  0.65636 -0.862 3.657  4.690  9.80  0.037 0.73 16.437 19.060 18.181 17.069 16.359 15.774 14.967 14.325 14.225  0.656 
 1   9.89 -0.23  0.65730 -0.859 3.657  4.689 10.80  0.038 0.00 17.719 20.202 19.351 18.271 17.596 17.057 16.286 15.650 15.564  0.657 
 1   9.89 -0.23  1.11166  1.712 3.679  2.435 11.00  0.038 0.84 11.469 13.577 12.872 11.829 11.273 10.796 10.101  9.545  9.477  1.112 
 1   9.89 -0.23  0.78096 -0.467 3.711  4.588 11.80  0.038 1.00 16.991 18.559 18.114 17.242 16.741 16.318 15.731 15.254 15.198  0.781 
 1   9.89 -0.21  0.58829 -1.075 3.632  4.756  8.80  0.035 0.00 16.257 19.160 18.176 16.991 16.225 15.602 14.754 14.076 13.969  0.588 
 1   9.89 -0.19  0.86266 -0.225 3.742  4.511 11.90  0.038 0.80 16.964 18.264 17.977 17.183 16.713 16.312 15.760 15.303 15.248  0.863 
 1   9.89 -0.17  0.63863 -0.936 3.646  4.709  8.40  0.034 0.71 15.216 18.034 17.081 15.925 15.177 14.555 13.713 13.056 12.949  0.639 
 1   9.89 -0.17  0.60414 -1.041 3.634  4.742 10.30  0.038 0.00 17.672 20.562 19.576 18.397 17.636 17.020 16.175 15.496 15.393  0.604 
 1   9.89 -0.17  1.25121 -0.031 3.761  4.426 11.70  0.038 0.74 16.546 17.439 17.324 16.657 16.268 15.929 15.492 15.143 15.106  0.928 
 1   9.89 -0.09  0.89460 -0.169 3.744  4.479  9.00  0.036 0.00 14.193 15.325 15.083 14.334 13.906 13.542 13.057 12.670 12.627  0.895 
 1   9.89 -0.09  1.38765  1.880 3.639  2.115 12.00  0.038 0.82 12.069 15.137 13.964 12.700 12.019 11.444 10.585  9.892  9.798  1.134 
 1   9.89 -0.07  0.68991 -0.819 3.655  4.663 11.40  0.038 0.80 17.848 20.571 19.634 18.501 17.779 17.188 16.371 15.715 15.619  0.690 
 1   9.89 -0.07  1.10863  0.475 3.706  3.779 12.20  0.038 0.00 15.784 17.473 16.956 16.040 15.532 15.104 14.501 14.017 13.960  1.109 
 1   9.89 -0.05  0.70742 -0.774 3.660  4.649  9.80  0.037 0.00 16.505 19.003 18.123 17.040 16.369 15.838 15.077 14.447 14.367  0.707 
 1   9.89 -0.03  1.11740  0.827 3.682  3.334 11.40  0.038 0.79 14.014 16.046 15.371 14.362 13.804 13.337 12.662 12.118 12.051  1.117 
 1   9.89 -0.01  0.87947 -0.254 3.730  4.504 13.30  0.038 0.97 18.043 19.460 19.066 18.233 17.764 17.371 16.832 16.400 16.351  0.879 
 1   9.89  0.01  1.09246  0.464 3.744  3.933 12.70  0.038 0.00 16.311 17.483 17.205 16.446 16.020 15.656 15.171 14.787 14.744  1.092 
 1   9.89  0.03  1.11225  0.605 3.686  3.570 11.90  0.038 0.00 15.159 17.235 16.524 15.507 14.944 14.477 13.804 13.263 13.197  1.112 
 1   9.89  0.07  1.13602  1.810 3.653  2.240 10.20  0.038 0.93 10.412 13.143 12.124 10.925 10.287  9.756  8.961  8.335  8.247  1.136 
 1   9.91 -0.57  0.92421  0.191 3.794  4.333 11.60  0.038 0.79 15.684 16.284 16.343 15.802 15.457 15.140 14.739 14.411 14.377  0.924 
 1   9.91 -0.51  0.58958 -0.982 3.652  4.744 11.10  0.038 0.97 17.642 20.141 19.322 18.234 17.542 16.985 16.196 15.549 15.452  0.590 
 1   9.91 -0.51  0.98626  0.391 3.799  4.182 11.30  0.038 0.71 14.991 15.531 15.597 15.094 14.766 14.465 14.087 13.778 13.746  0.986 
 1   9.91 -0.47  0.71649 -0.576 3.703  4.629 11.90  0.038 0.00 18.111 19.695 19.268 18.391 17.881 17.443 16.833 16.334 16.271  0.716 
 1   9.91 -0.45  0.28460 -1.836 3.587  5.022  7.90  0.031 0.00 17.260 20.782 19.669 18.306 17.392 16.583 15.632 15.040 14.860  0.285 
 1   9.91 -0.45  0.90880  0.068 3.781  4.397 12.00  0.038 0.00 16.601 17.212 17.259 16.701 16.355 16.041 15.652 15.339 15.308  0.909 
 1   9.91 -0.43  0.70453 -0.633 3.694  4.640 11.30  0.038 0.00 17.654 19.416 18.898 17.980 17.439 16.982 16.340 15.812 15.745  0.705 
 1   9.91 -0.39  0.64820 -0.831 3.666  4.691  9.80  0.037 0.80 16.284 18.698 17.913 16.845 16.172 15.621 14.847 14.220 14.125  0.648 
 1   9.91 -0.37  0.96621  0.255 3.783  4.245  7.80  0.031 0.00 11.934 12.545 12.570 12.017 11.677 11.369 10.988 10.682 10.653  0.966 
 1   9.91 -0.35  0.78500 -0.388 3.727  4.576 10.90  0.038 0.00 16.641 17.910 17.630 16.835 16.379 15.983 15.448 15.015 14.964  0.785 
 1   9.91 -0.35  0.60710 -0.979 3.646  4.732 11.10  0.038 0.96 17.647 20.313 19.418 18.291 17.570 16.991 16.180 15.520 15.421  0.607 
 1   9.91 -0.35  0.86349 -0.122 3.759  4.480 11.40  0.038 0.91 16.002 16.983 16.852 16.150 15.738 15.375 14.898 14.512 14.469  0.863 
 1   9.91 -0.35  0.81324 -0.292 3.740  4.547 12.50  0.038 0.00 17.999 19.086 18.900 18.161 17.733 17.358 16.862 16.462 16.416  0.813 
 1   9.91 -0.33  0.82964 -0.249 3.745  4.530  8.90  0.036 0.75 14.091 15.273 15.063 14.302 13.847 13.449 12.907 12.455 12.399  0.830 
 1   9.91 -0.31  1.01721  0.419 3.785  4.113 10.80  0.038 0.00 14.522 15.142 15.151 14.604 14.267 13.964 13.588 13.290 13.261  1.017 
 1   9.91 -0.31  0.70802 -0.669 3.684  4.640 12.10  0.038 0.88 18.069 20.215 19.522 18.518 17.903 17.402 16.685 16.092 16.013  0.708 
 1   9.91 -0.29  0.73193 -0.597 3.694  4.622 11.90  0.038 0.89 17.684 19.670 19.047 18.077 17.494 17.013 16.329 15.764 15.691  0.732 
 1   9.91 -0.27  1.26681 -0.036 3.764  4.435  9.60  0.037 0.72 14.460 15.282 15.213 14.570 14.190 13.854 13.426 13.082 13.046  0.907 
 1   9.91 -0.27  0.54358 -1.181 3.624  4.796 10.10  0.038 0.76 17.423 20.536 19.520 18.281 17.460 16.764 15.870 15.209 15.079  0.544 
 1   9.91 -0.27  0.75539 -0.527 3.704  4.604 10.40  0.038 0.94 15.908 17.707 17.158 16.231 15.686 15.233 14.592 14.066 14.000  0.755 
 1   9.91 -0.27  0.68799 -0.749 3.672  4.658 11.90  0.038 0.97 17.862 20.122 19.363 18.334 17.703 17.193 16.463 15.860 15.781  0.688 
 1   9.91 -0.25  0.89951 -0.070 3.760  4.449 12.60  0.038 0.00 17.544 18.418 18.323 17.660 17.271 16.930 16.490 16.138 16.101  0.900 
 1   9.91 -0.23  0.71009 -0.694 3.678  4.640 11.40  0.038 0.95 17.286 19.507 18.762 17.741 17.119 16.616 15.896 15.300 15.224  0.710 
 1   9.91 -0.23  0.73323 -0.617 3.689  4.623 11.80  0.038 0.00 18.114 20.034 19.420 18.465 17.901 17.437 16.779 16.238 16.171  0.733 
 1   9.91 -0.23  0.88854 -0.114 3.755  4.467 13.00  0.038 0.89 17.628 18.716 18.520 17.785 17.358 16.987 16.494 16.094 16.049  0.889 
 1   9.91 -0.17  0.19885 -2.202 3.549  5.082  7.00  0.026 0.00 17.276 21.724 20.316 18.796 17.774 16.656 15.548 14.973 14.736  0.199 
 1   9.91 -0.17  0.50259 -1.320 3.608  4.836  9.00  0.036 0.00 17.070 20.303 19.258 17.996 17.147 16.409 15.493 14.830 14.697  0.503 
 1   9.91 -0.17  0.69170 -0.775 3.665  4.657 10.20  0.038 0.00 16.907 19.277 18.462 17.407 16.758 16.239 15.494 14.879 14.800  0.692 
 1   9.91 -0.17  1.03866  0.366 3.777  4.143 11.00  0.038 0.00 14.855 15.577 15.531 14.936 14.582 14.268 13.874 13.562 13.530  1.039 
 1   9.91 -0.17  0.81400 -0.381 3.720  4.557 12.10  0.038 0.74 17.608 19.200 18.771 17.896 17.380 16.941 16.328 15.825 15.759  0.814 
 1   9.91 -0.13  0.50963 -1.310 3.607  4.829  8.90  0.036 0.00 16.944 20.196 19.143 17.880 17.029 16.284 15.363 14.696 14.565  0.510 
 1   9.91 -0.11  0.74046 -0.642 3.681  4.620 11.80  0.038 0.00 18.175 20.281 19.567 18.571 17.976 17.497 16.810 16.246 16.177  0.740 
 1   9.91 -0.05  0.44003 -1.502 3.588  4.881  9.60  0.037 0.91 17.488 21.130 20.016 18.696 17.766 16.828 15.817 15.205 15.036  0.440 
 2  10.03 -0.69  0.92174  1.775 3.672  2.264 13.80  0.038 0.00 14.134 16.197 15.567 14.538 13.976 13.476 12.755 12.160 12.090  0.922 
 2  10.03 -0.63  0.66762 -0.645 3.700  4.653 11.70  0.038 0.00 18.083 19.671 19.257 18.377 17.862 17.416 16.795 16.289 16.221  0.668 
 2  10.03 -0.53  0.59381 -0.946 3.656  4.728 10.80  0.038 0.00 17.935 20.309 19.538 18.481 17.817 17.277 16.509 15.878 15.786  0.594 
 2  10.03 -0.51  0.77191 -0.318 3.739  4.546 12.00  0.038 0.00 17.564 18.608 18.462 17.734 17.308 16.930 16.429 16.024 15.977  0.772 
 2  10.03 -0.45  0.62625 -0.863 3.664  4.699 10.20  0.038 0.00 17.126 19.394 18.655 17.624 16.985 16.464 15.720 15.106 15.021  0.626 
 2  10.05 -0.95  0.78603 -0.062 3.780  4.462 10.80  0.038 0.80 15.499 16.142 16.236 15.664 15.292 14.944 14.499 14.132 14.088  0.786 
 2  10.05 -0.95  0.64758 -0.640 3.710  4.678 11.30  0.038 0.71 17.453 18.920 18.626 17.774 17.257 16.797 16.171 15.665 15.583  0.648 
 2  10.05 -0.93  0.79041 -0.048 3.781  4.453 12.70  0.038 0.00 17.589 18.108 18.248 17.725 17.383 17.061 16.665 16.343 16.310  0.790 
 2  10.05 -0.91  0.81265  0.058 3.788  4.389 10.60  0.038 0.77 15.062 15.642 15.751 15.215 14.861 14.529 14.107 13.758 13.718  0.813 
 2  10.05 -0.91  0.78179 -0.095 3.776  4.476 12.00  0.038 0.00 17.007 17.559 17.688 17.145 16.794 16.465 16.058 15.727 15.692  0.782 
 2  10.05 -0.91  0.71891 -0.368 3.746  4.594 12.70  0.038 0.97 17.729 18.629 18.597 17.910 17.495 17.114 16.621 16.222 16.171  0.719 
 2  10.05 -0.89  0.59656 -0.847 3.680  4.726 11.20  0.038 0.00 18.087 19.929 19.418 18.479 17.911 17.423 16.739 16.182 16.097  0.597 
 2  10.05 -0.89  0.81326  0.053 3.787  4.389 12.50  0.038 0.86 16.850 17.440 17.541 16.993 16.639 16.307 15.891 15.551 15.513  0.813 
 2  10.05 -0.89  0.78844 -0.070 3.778  4.461 12.80  0.038 0.00 17.745 18.291 18.418 17.880 17.532 17.206 16.803 16.475 16.442  0.788 
 2  10.05 -0.87  0.57631 -0.921 3.671  4.749 10.70  0.038 0.00 17.773 19.777 19.191 18.215 17.616 17.109 16.396 15.816 15.726  0.576 
 2  10.05 -0.87  0.79755 -0.033 3.780  4.440 11.20  0.038 0.00 16.053 16.587 16.714 16.185 15.841 15.520 15.123 14.801 14.768  0.798 
 2  10.05 -0.87  0.68979 -0.493 3.729  4.631 11.40  0.038 0.71 17.213 18.429 18.257 17.475 16.999 16.571 15.994 15.524 15.453  0.690 
 2  10.05 -0.87  0.82378  0.104 3.790  4.355 12.70  0.038 0.99 16.524 17.011 17.149 16.650 16.321 16.011 15.633 15.326 15.297  0.824 
 2  10.05 -0.87  0.70937 -0.416 3.739  4.608 12.80  0.038 1.00 17.871 18.828 18.763 18.058 17.635 17.249 16.747 16.341 16.288  0.709 
 2  10.05 -0.85  0.38828 -1.480 3.626  4.955  8.70  0.035 0.00 17.170 19.944 19.084 17.897 17.125 16.496 15.665 15.042 14.901  0.388 
 2  10.05 -0.85  0.75701 -0.223 3.761  4.532 10.20  0.038 0.70 15.386 16.196 16.218 15.577 15.171 14.797 14.307 13.900 13.846  0.757 
 2  10.05 -0.85  0.67726 -0.546 3.721  4.644 12.30  0.038 0.85 18.065 19.452 19.183 18.354 17.855 17.413 16.809 16.314 16.242  0.677 
 2  10.05 -0.83  0.51128 -1.145 3.648  4.830  9.70  0.037 0.00 17.332 19.750 18.995 17.917 17.233 16.668 15.888 15.262 15.153  0.511 
 2  10.05 -0.83  0.58330 -0.903 3.672  4.739 11.00  0.038 0.00 18.027 20.032 19.441 18.466 17.869 17.363 16.652 16.072 15.983  0.583 
 2  10.05 -0.83  0.63386 -0.716 3.696  4.686 11.30  0.038 0.96 17.233 18.925 18.483 17.578 17.038 16.569 15.916 15.383 15.305  0.634 
 2  10.05 -0.83  0.76634 -0.189 3.765  4.515 12.60  0.038 0.00 17.841 18.517 18.583 17.986 17.614 17.269 16.834 16.482 16.442  0.766 
 2  10.05 -0.83  0.83609  0.157 3.791  4.314 13.50  0.038 0.00 17.877 18.352 18.485 17.996 17.673 17.369 16.999 16.700 16.673  0.836 
 2  10.05 -0.81  0.59529 -0.865 3.675  4.724 10.20  0.038 0.00 17.131 19.081 18.510 17.549 16.964 16.467 15.766 15.193 15.107  0.595 
 2  10.05 -0.79  0.71194 -0.424 3.736  4.604 10.70  0.038 0.86 16.156 17.353 17.172 16.398 15.932 15.516 14.953 14.491 14.427  0.712 
 2  10.05 -0.79  0.82344  0.070 3.785  4.370 11.50  0.038 0.00 16.095 16.614 16.733 16.217 15.882 15.569 15.184 14.873 14.843  0.823 
 2  10.05 -0.79  0.86002  0.287 3.792  4.200 11.60  0.038 0.00 15.651 16.130 16.250 15.765 15.444 15.143 14.776 14.480 14.453  0.860 
 2  10.05 -0.79  0.71426 -0.415 3.737  4.601 12.20  0.038 0.00 18.007 19.005 18.911 18.193 17.766 17.379 16.873 16.463 16.410  0.714 
 2  10.05 -0.79  1.07795  0.423 3.784  4.043 12.80  0.038 0.81 16.513 17.042 17.140 16.631 16.299 15.986 15.600 15.289 15.259  0.878 
 2  10.05 -0.77  0.75039 -0.273 3.754  4.547 12.20  0.038 0.80 17.405 18.361 18.304 17.609 17.180 16.791 16.273 15.844 15.787  0.750 
 2  10.05 -0.77  1.00937  0.197 3.791  4.278 12.50  0.038 0.84 16.777 17.266 17.386 16.892 16.567 16.264 15.893 15.594 15.567  0.848 
 2  10.05 -0.77  0.74185 -0.308 3.750  4.560 12.70  0.038 0.00 18.239 19.080 19.064 18.399 17.997 17.630 17.158 16.777 16.731  0.742 
 2  10.05 -0.77  0.98773  0.444 3.780  4.005 14.30  0.038 0.89 17.960 18.520 18.606 18.080 17.739 17.421 17.023 16.703 16.672  0.882 
 2  10.05 -0.75  0.93041  1.196 4.836  7.301  9.80  0.037 0.99 11.181 14.651 15.872 16.180 16.312 16.490 16.902 17.028 17.136  0.588 
 2  10.05 -0.75  1.04006  1.788 4.925  7.067 11.00  0.038 0.88 11.300 15.500 16.736 17.059 17.199 17.385 17.809 17.938 18.050  0.588 
 2  10.05 -0.75  0.91622  1.639 4.903  7.128 11.50  0.038 0.00 12.171 16.221 17.455 17.775 17.913 18.099 18.522 18.652 18.764  0.588 
 2  10.05 -0.73  0.60861 -0.829 3.677  4.706 11.10  0.038 0.80 17.579 19.671 19.049 18.051 17.434 16.914 16.186 15.596 15.502  0.609 
 2  10.05 -0.73  0.61420 -0.808 3.680  4.700 11.20  0.038 0.00 17.991 19.883 19.333 18.385 17.812 17.325 16.640 16.078 15.997  0.614 
 2  10.05 -0.73  0.65824 -0.643 3.703  4.658 11.40  0.038 0.88 17.332 19.014 18.580 17.678 17.137 16.669 16.017 15.482 15.405  0.658 
 2  10.05 -0.73  0.80437 -0.047 3.775  4.436 12.60  0.038 0.00 17.488 18.084 18.173 17.613 17.260 16.932 16.524 16.194 16.160  0.804 
 2  10.05 -0.71  0.69924 -0.492 3.724  4.618 11.00  0.038 0.00 17.000 18.188 17.988 17.211 16.757 16.351 15.809 15.369 15.312  0.699 
 2  10.05 -0.71  0.65144 -0.672 3.699  4.664 11.60  0.038 0.00 18.050 19.634 19.230 18.351 17.835 17.384 16.761 16.252 16.182  0.651 
 2  10.05 -0.71  0.89221  0.481 3.758  3.887 13.40  0.038 0.00 16.969 17.729 17.729 17.112 16.731 16.379 15.928 15.563 15.523  0.892 
 2  10.05 -0.69  0.31691 -1.675 3.613  5.013  9.00  0.036 0.86 17.353 20.392 19.448 18.189 17.357 16.672 15.800 15.189 15.034  0.317 
 2  10.05 -0.69  0.63349 -0.743 3.688  4.680 11.30  0.038 0.95 17.314 19.199 18.654 17.707 17.135 16.649 15.965 15.403 15.323  0.633 
 2  10.05 -0.69  0.76701 -0.224 3.757  4.520 11.40  0.038 0.00 16.731 17.515 17.517 16.876 16.488 16.133 15.680 15.314 15.272  0.767 
 2  10.05 -0.67  0.39220 -1.480 3.622  4.944  9.60  0.037 0.87 17.453 20.372 19.454 18.234 17.433 16.780 15.927 15.299 15.157  0.392 
 2  10.05 -0.67  0.58382 -0.928 3.664  4.733 11.00  0.038 0.00 18.090 20.287 19.602 18.583 17.951 17.428 16.688 16.082 15.992  0.584 
 2  10.05 -0.67  0.67151 -0.607 3.707  4.644 11.50  0.038 0.00 17.787 19.257 18.908 18.058 17.561 17.125 16.527 16.039 15.974  0.672 
 2  10.05 -0.67  0.88980  0.422 3.776  4.015 11.90  0.038 0.00 15.616 16.218 16.281 15.733 15.384 15.061 14.655 14.329 14.296  0.890 
 2  10.05 -0.67  1.10988  0.253 3.786  4.213 12.20  0.038 0.78 16.337 16.870 16.961 16.446 16.115 15.807 15.427 15.122 15.093  0.865 
 2  10.05 -0.67  0.99691 -0.026 3.774  4.416 12.40  0.038 0.82 17.235 17.849 17.923 17.357 17.001 16.673 16.264 15.934 15.900  0.813 
 2  10.05 -0.67  0.86292  0.243 3.786  4.223 12.60  0.038 0.00 16.763 17.297 17.388 16.873 16.541 16.233 15.853 15.548 15.519  0.863 
 2  10.05 -0.67  0.77176 -0.210 3.757  4.509 12.60  0.038 0.00 17.895 18.684 18.681 18.040 17.651 17.297 16.844 16.478 16.436  0.772 
 2  10.05 -0.67  0.82408  0.029 3.778  4.383 12.90  0.038 0.84 17.328 18.031 18.065 17.469 17.096 16.753 16.314 15.955 15.915  0.824 
 2  10.05 -0.67  0.90659  0.699 3.707  3.472 13.80  0.038 0.00 16.822 18.236 17.929 17.084 16.602 16.167 15.567 15.076 15.018  0.907 
 2  10.05 -0.65  0.47654 -1.270 3.634  4.867  8.10  0.032 0.00 16.046 18.750 17.885 16.731 15.984 15.379 14.559 13.917 13.797  0.477 
 2  10.05 -0.65  0.87698  0.291 3.787  4.182 12.50  0.038 0.00 16.541 17.077 17.164 16.649 16.317 16.010 15.631 15.327 15.298  0.877 
 2  10.05 -0.65  0.95352 -0.151 3.762  4.481 13.00  0.038 0.83 18.146 18.883 18.901 18.282 17.904 17.559 17.120 16.766 16.727  0.789 
 2  10.05 -0.65  0.78470 -0.170 3.760  4.490 13.30  0.038 0.96 17.898 18.724 18.701 18.047 17.653 17.294 16.833 16.460 16.418  0.785 
 2  10.05 -0.65  0.88851  0.367 3.784  4.101 13.40  0.038 0.00 17.252 17.808 17.884 17.361 17.026 16.715 16.329 16.019 15.989  0.889 
 2  10.05 -0.65  0.86813  0.240 3.786  4.227 13.70  0.038 0.84 17.639 18.259 18.316 17.762 17.411 17.087 16.679 16.348 16.313  0.868 
 2  10.05 -0.63  0.75003 -0.325 3.742  4.553  8.60  0.035 0.00 14.183 15.150 15.054 14.348 13.931 13.555 13.064 12.666 12.619  0.750 
 2  10.05 -0.63  0.83230  0.024 3.777  4.387 11.30  0.038 0.00 16.009 16.610 16.683 16.125 15.775 15.452 15.051 14.726 14.694  0.832 
 2  10.05 -0.63  0.90371  0.437 3.775  4.001 11.70  0.038 0.87 15.137 15.786 15.829 15.258 14.900 14.570 14.153 13.819 13.784  0.904 
 2  10.05 -0.63  0.95789  1.182 3.693  2.942 13.10  0.038 0.97 14.916 16.581 16.145 15.227 14.714 14.255 13.607 13.077 13.015  0.926 
 2  10.05 -0.63  0.73353 -0.390 3.734  4.577 13.10  0.038 0.96 18.220 19.379 19.187 18.422 17.974 17.576 17.043 16.610 16.556  0.734 
 2  10.05 -0.61  0.76305 -0.286 3.746  4.537  8.30  0.033 0.00 13.784 14.703 14.629 13.939 13.530 13.161 12.682 12.293 12.248  0.763 
 2  10.05 -0.61  0.37063 -1.548 3.614  4.958  9.20  0.036 0.00 17.840 20.842 19.897 18.655 17.836 17.164 16.298 15.672 15.527  0.371 
 2  10.05 -0.59  0.94935  2.449 5.039  6.848 12.30  0.038 0.00 10.947 15.931 17.180 17.514 17.660 17.855 18.290 18.425 18.541  0.575 
 2  10.05 -0.57  0.98113  0.190 3.785  4.278  9.80  0.037 0.90 14.094 14.650 14.725 14.197 13.862 13.553 13.172 12.866 12.837  0.880 
 2  10.05 -0.57  0.99894  0.246 3.786  4.231 10.70  0.038 0.89 14.854 15.406 15.480 14.956 14.623 14.316 13.937 13.632 13.603  0.890 
 2  10.05 -0.57  1.22276  0.391 3.781  4.079 11.30  0.038 0.75 15.093 15.679 15.736 15.199 14.858 14.544 14.154 13.841 13.810  0.914 
 2  10.05 -0.57  0.79878 -0.168 3.758  4.487 12.60  0.038 0.00 17.790 18.591 18.572 17.928 17.541 17.190 16.741 16.378 16.338  0.799 
 2  10.05 -0.55  0.67912 -0.632 3.699  4.642  9.50  0.037 0.00 15.849 17.480 17.037 16.148 15.628 15.180 14.555 14.043 13.977  0.679 
 2  10.05 -0.55  1.02402  0.204 3.785  4.267 10.80  0.038 0.87 15.059 15.622 15.693 15.162 14.826 14.517 14.136 13.830 13.800  0.887 
 2  10.05 -0.55  0.78362 -0.240 3.749  4.516 12.20  0.038 0.00 17.570 18.467 18.400 17.719 17.315 16.951 16.480 16.099 16.056  0.784 
 2  10.05 -0.55  0.93669  0.484 3.734  3.808 14.30  0.038 0.00 17.859 18.939 18.777 18.041 17.611 17.224 16.706 16.287 16.240  0.937 
 2  10.05 -0.53  0.64575 -0.759 3.680  4.674 11.00  0.038 0.00 17.668 19.619 19.022 18.063 17.485 17.001 16.314 15.746 15.670  0.646 
 2  10.05 -0.53  0.90300  0.273 3.785  4.205 11.60  0.038 0.00 15.686 16.255 16.318 15.787 15.451 15.143 14.761 14.455 14.425  0.903 
 2  10.05 -0.53  0.99114  0.292 3.785  4.188 12.00  0.038 0.91 16.040 16.609 16.671 16.140 15.805 15.496 15.114 14.809 14.779  0.906 
 2  10.05 -0.53  1.16995 -0.010 3.772  4.408 13.30  0.038 0.72 18.096 18.760 18.797 18.211 17.850 17.522 17.109 16.776 16.743  0.843 
 2  10.05 -0.51  0.38402 -1.545 3.607  4.943  9.40  0.037 0.84 17.465 20.633 19.639 18.355 17.500 16.786 15.890 15.274 15.118  0.384 
 2  10.05 -0.51  0.70166 -0.569 3.706  4.622 10.20  0.038 0.00 16.391 17.924 17.527 16.663 16.160 15.725 15.123 14.630 14.568  0.702 
 2  10.05 -0.51  0.88152  0.150 3.782  4.307 11.80  0.038 0.00 16.196 16.785 16.844 16.298 15.956 15.643 15.256 14.944 14.914  0.882 
 2  10.05 -0.51  1.21153  0.616 3.708  3.576 12.50  0.038 0.78 15.730 17.199 16.847 15.988 15.502 15.070 14.470 13.980 13.924  0.950 
